targetCate,trialType,stimIndex,duration,probeLeftIndex,probeRightIndex,probeOrder
Object,presurprise,47,short,,,DurationFirst
Object,presurprise,54,long,,,DurationFirst
Object,presurprise,88,long,,,DurationFirst
Object,presurprise,89,short,,,DurationFirst
Object,presurprise,90,short,,,DurationFirst
Object,presurprise,119,long,,,DurationFirst
Object,presurprise,80,short,,,DurationFirst
Object,presurprise,103,long,,,DurationFirst
Object,presurprise,16,short,,,DurationFirst
Object,presurprise,4,long,,,DurationFirst
Object,presurprise,100,long,,,DurationFirst
Object,presurprise,116,long,,,DurationFirst
Object,presurprise,86,long,,,DurationFirst
Object,presurprise,59,short,,,DurationFirst
Object,presurprise,30,long,,,DurationFirst
Object,presurprise,53,long,,,DurationFirst
Object,presurprise,93,short,,,DurationFirst
Object,presurprise,21,short,,,DurationFirst
Object,presurprise,56,long,,,DurationFirst
Object,presurprise,49,long,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,19,long,,,DurationFirst
Object,presurprise,41,short,,,DurationFirst
Object,presurprise,117,long,,,DurationFirst
Object,presurprise,120,short,,,DurationFirst
Object,presurprise,14,short,,,DurationFirst
Object,presurprise,33,short,,,DurationFirst
Object,presurprise,94,long,,,DurationFirst
Object,presurprise,118,short,,,DurationFirst
Object,presurprise,24,long,,,DurationFirst
Object,presurprise,38,short,,,DurationFirst
Object,presurprise,61,short,,,DurationFirst
Object,presurprise,87,long,,,DurationFirst
Object,presurprise,115,short,,,DurationFirst
Object,surprise,99,long,63.0,99.0,DurationFirst
Object,postsurprise,32,short,32.0,14.0,DurationFirst
Object,postsurprise,75,long,93.0,75.0,DurationFirst
Object,postsurprise,54,long,18.0,54.0,DurationFirst
Object,postsurprise,71,long,71.0,89.0,DurationFirst
Object,presurprise,104,long,,,DurationFirst
Object,presurprise,22,long,,,DurationFirst
Object,presurprise,79,short,,,DurationFirst
Object,presurprise,47,short,,,DurationFirst
Object,presurprise,15,long,,,DurationFirst
Object,presurprise,116,long,,,DurationFirst
Object,presurprise,90,short,,,DurationFirst
Object,presurprise,42,long,,,DurationFirst
Object,presurprise,63,long,,,DurationFirst
Object,presurprise,23,short,,,DurationFirst
Object,presurprise,45,short,,,DurationFirst
Object,presurprise,55,long,,,DurationFirst
Object,presurprise,10,long,,,DurationFirst
Object,presurprise,83,short,,,DurationFirst
Object,presurprise,13,short,,,DurationFirst
Object,presurprise,93,short,,,DurationFirst
Object,presurprise,34,short,,,DurationFirst
Object,presurprise,38,long,,,DurationFirst
Object,presurprise,14,short,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,62,short,,,DurationFirst
Object,presurprise,117,long,,,DurationFirst
Object,presurprise,37,long,,,DurationFirst
Object,presurprise,54,short,,,DurationFirst
Object,presurprise,3,short,,,DurationFirst
Object,presurprise,76,long,,,DurationFirst
Object,presurprise,119,short,,,DurationFirst
Object,presurprise,30,long,,,DurationFirst
Object,presurprise,115,short,,,DurationFirst
Object,presurprise,77,long,,,DurationFirst
Object,presurprise,92,long,,,DurationFirst
Object,presurprise,66,short,,,DurationFirst
Object,presurprise,25,short,,,DurationFirst
Object,presurprise,106,short,,,DurationFirst
Object,presurprise,107,short,,,DurationFirst
Object,presurprise,67,long,,,DurationFirst
Object,presurprise,96,long,,,DurationFirst
Object,presurprise,82,long,,,DurationFirst
Object,presurprise,69,short,,,DurationFirst
Object,presurprise,35,long,,,DurationFirst
Object,presurprise,118,short,,,DurationFirst
Object,presurprise,120,long,,,DurationFirst
Object,surprise,98,long,62.0,98.0,DurationFirst
Object,postsurprise,47,short,29.0,47.0,DurationFirst
Object,postsurprise,71,short,71.0,89.0,DurationFirst
Object,postsurprise,14,short,14.0,50.0,DurationFirst
Object,postsurprise,105,long,87.0,105.0,DurationFirst
Object,presurprise,100,long,,,DurationFirst
Object,presurprise,36,short,,,DurationFirst
Object,presurprise,118,long,,,DurationFirst
Object,presurprise,84,long,,,DurationFirst
Object,presurprise,11,short,,,DurationFirst
Object,presurprise,46,long,,,DurationFirst
Object,presurprise,98,short,,,DurationFirst
Object,presurprise,81,short,,,DurationFirst
Object,presurprise,6,long,,,DurationFirst
Object,presurprise,115,long,,,DurationFirst
Object,presurprise,120,short,,,DurationFirst
Object,presurprise,89,short,,,DurationFirst
Object,presurprise,51,short,,,DurationFirst
Object,presurprise,23,long,,,DurationFirst
Object,presurprise,35,long,,,DurationFirst
Object,presurprise,68,long,,,DurationFirst
Object,presurprise,22,long,,,DurationFirst
Object,presurprise,95,long,,,DurationFirst
Object,presurprise,105,short,,,DurationFirst
Object,presurprise,32,short,,,DurationFirst
Object,presurprise,70,long,,,DurationFirst
Object,presurprise,19,short,,,DurationFirst
Object,presurprise,3,short,,,DurationFirst
Object,presurprise,7,long,,,DurationFirst
Object,presurprise,116,long,,,DurationFirst
Object,presurprise,56,short,,,DurationFirst
Object,presurprise,67,short,,,DurationFirst
Object,presurprise,117,short,,,DurationFirst
Object,presurprise,49,long,,,DurationFirst
Object,presurprise,72,long,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,52,long,,,DurationFirst
Object,presurprise,60,short,,,DurationFirst
Object,presurprise,75,long,,,DurationFirst
Object,presurprise,83,short,,,DurationFirst
Object,presurprise,45,short,,,DurationFirst
Object,presurprise,2,short,,,DurationFirst
Object,presurprise,119,short,,,DurationFirst
Object,presurprise,76,long,,,DurationFirst
Object,presurprise,48,short,,,DurationFirst
Object,presurprise,91,short,,,DurationFirst
Object,presurprise,97,long,,,DurationFirst
Object,surprise,100,long,64.0,100.0,DurationFirst
Object,postsurprise,40,long,4.0,40.0,DurationFirst
Object,postsurprise,79,short,79.0,97.0,DurationFirst
Object,postsurprise,24,short,6.0,24.0,DurationFirst
Object,postsurprise,74,long,74.0,56.0,DurationFirst
Object,presurprise,85,long,,,DurationFirst
Object,presurprise,20,short,,,DurationFirst
Object,presurprise,35,short,,,DurationFirst
Object,presurprise,51,short,,,DurationFirst
Object,presurprise,39,long,,,DurationFirst
Object,presurprise,116,short,,,DurationFirst
Object,presurprise,102,short,,,DurationFirst
Object,presurprise,72,short,,,DurationFirst
Object,presurprise,70,long,,,DurationFirst
Object,presurprise,73,short,,,DurationFirst
Object,presurprise,54,long,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,23,long,,,DurationFirst
Object,presurprise,64,short,,,DurationFirst
Object,presurprise,40,long,,,DurationFirst
Object,presurprise,98,long,,,DurationFirst
Object,presurprise,48,short,,,DurationFirst
Object,presurprise,117,short,,,DurationFirst
Object,presurprise,46,short,,,DurationFirst
Object,presurprise,86,long,,,DurationFirst
Object,presurprise,29,short,,,DurationFirst
Object,presurprise,96,short,,,DurationFirst
Object,presurprise,14,short,,,DurationFirst
Object,presurprise,87,short,,,DurationFirst
Object,presurprise,97,long,,,DurationFirst
Object,presurprise,34,long,,,DurationFirst
Object,presurprise,119,long,,,DurationFirst
Object,presurprise,13,short,,,DurationFirst
Object,presurprise,7,long,,,DurationFirst
Object,presurprise,63,long,,,DurationFirst
Object,presurprise,95,short,,,DurationFirst
Object,presurprise,74,long,,,DurationFirst
Object,presurprise,120,short,,,DurationFirst
Object,presurprise,89,short,,,DurationFirst
Object,presurprise,65,short,,,DurationFirst
Object,presurprise,115,long,,,DurationFirst
Object,presurprise,6,short,,,DurationFirst
Object,presurprise,94,long,,,DurationFirst
Object,presurprise,19,long,,,DurationFirst
Object,presurprise,9,long,,,DurationFirst
Object,presurprise,118,long,,,DurationFirst
Object,presurprise,57,long,,,DurationFirst
Object,surprise,94,long,76.0,94.0,DurationFirst
Object,postsurprise,21,long,21.0,39.0,DurationFirst
Object,postsurprise,60,long,60.0,78.0,DurationFirst
Object,postsurprise,50,short,50.0,32.0,DurationFirst
Object,postsurprise,85,short,85.0,103.0,DurationFirst
Object,presurprise,9,long,,,DurationFirst
Object,presurprise,118,long,,,DurationFirst
Object,presurprise,101,long,,,DurationFirst
Object,presurprise,10,short,,,DurationFirst
Object,presurprise,98,long,,,DurationFirst
Object,presurprise,35,long,,,DurationFirst
Object,presurprise,120,short,,,DurationFirst
Object,presurprise,60,short,,,DurationFirst
Object,presurprise,86,long,,,DurationFirst
Object,presurprise,61,long,,,DurationFirst
Object,presurprise,25,long,,,DurationFirst
Object,presurprise,77,long,,,DurationFirst
Object,presurprise,39,short,,,DurationFirst
Object,presurprise,82,long,,,DurationFirst
Object,presurprise,67,long,,,DurationFirst
Object,presurprise,22,long,,,DurationFirst
Object,presurprise,105,long,,,DurationFirst
Object,presurprise,116,short,,,DurationFirst
Object,presurprise,117,long,,,DurationFirst
Object,presurprise,34,short,,,DurationFirst
Object,presurprise,90,short,,,DurationFirst
Object,presurprise,5,short,,,DurationFirst
Object,presurprise,102,short,,,DurationFirst
Object,presurprise,92,short,,,DurationFirst
Object,presurprise,119,short,,,DurationFirst
Object,presurprise,76,short,,,DurationFirst
Object,presurprise,54,long,,,DurationFirst
Object,presurprise,115,long,,,DurationFirst
Object,presurprise,49,short,,,DurationFirst
Object,presurprise,12,long,,,DurationFirst
Object,presurprise,44,long,,,DurationFirst
Object,presurprise,99,short,,,DurationFirst
Object,presurprise,51,short,,,DurationFirst
Object,presurprise,70,long,,,DurationFirst
Object,presurprise,19,short,,,DurationFirst
Object,presurprise,71,short,,,DurationFirst
Object,presurprise,57,short,,,DurationFirst
Object,presurprise,2,short,,,DurationFirst
Object,presurprise,32,short,,,DurationFirst
Object,presurprise,6,long,,,DurationFirst
Object,presurprise,47,long,,,DurationFirst
Object,presurprise,73,short,,,DurationFirst
Object,surprise,96,short,96.0,60.0,DurationFirst
Object,postsurprise,108,short,90.0,108.0,DurationFirst
Object,postsurprise,14,long,14.0,50.0,DurationFirst
Object,postsurprise,75,short,75.0,57.0,DurationFirst
Object,postsurprise,9,short,9.0,45.0,DurationFirst
Object,presurprise,106,long,,,DurationFirst
Object,presurprise,6,long,,,DurationFirst
Object,presurprise,61,short,,,DurationFirst
Object,presurprise,40,long,,,DurationFirst
Object,presurprise,118,long,,,DurationFirst
Object,presurprise,41,long,,,DurationFirst
Object,presurprise,30,short,,,DurationFirst
Object,presurprise,119,long,,,DurationFirst
Object,presurprise,96,short,,,DurationFirst
Object,presurprise,20,short,,,DurationFirst
Object,presurprise,25,short,,,DurationFirst
Object,presurprise,73,long,,,DurationFirst
Object,presurprise,15,short,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,10,short,,,DurationFirst
Object,presurprise,117,short,,,DurationFirst
Object,presurprise,92,short,,,DurationFirst
Object,presurprise,62,long,,,DurationFirst
Object,presurprise,71,short,,,DurationFirst
Object,presurprise,77,long,,,DurationFirst
Object,presurprise,13,long,,,DurationFirst
Object,presurprise,68,long,,,DurationFirst
Object,presurprise,35,long,,,DurationFirst
Object,presurprise,39,long,,,DurationFirst
Object,presurprise,85,short,,,DurationFirst
Object,presurprise,34,long,,,DurationFirst
Object,presurprise,100,short,,,DurationFirst
Object,presurprise,54,short,,,DurationFirst
Object,presurprise,9,short,,,DurationFirst
Object,presurprise,105,long,,,DurationFirst
Object,presurprise,120,short,,,DurationFirst
Object,presurprise,76,short,,,DurationFirst
Object,presurprise,115,short,,,DurationFirst
Object,presurprise,66,long,,,DurationFirst
Object,presurprise,37,short,,,DurationFirst
Object,presurprise,75,long,,,DurationFirst
Object,presurprise,116,long,,,DurationFirst
Object,presurprise,81,short,,,DurationFirst
Object,presurprise,72,short,,,DurationFirst
Object,presurprise,29,long,,,DurationFirst
Object,presurprise,50,short,,,DurationFirst
Object,presurprise,101,long,,,DurationFirst
Object,surprise,92,short,92.0,74.0,DurationFirst
Object,postsurprise,93,long,57.0,93.0,DurationFirst
Object,postsurprise,31,long,13.0,31.0,DurationFirst
Object,postsurprise,83,short,83.0,65.0,DurationFirst
Object,postsurprise,27,short,45.0,27.0,DurationFirst
Object,presurprise,53,long,,,DurationFirst
Object,presurprise,45,short,,,DurationFirst
Object,presurprise,118,short,,,DurationFirst
Object,presurprise,65,long,,,DurationFirst
Object,presurprise,22,short,,,DurationFirst
Object,presurprise,5,long,,,DurationFirst
Object,presurprise,86,short,,,DurationFirst
Object,presurprise,64,short,,,DurationFirst
Object,presurprise,32,short,,,DurationFirst
Object,presurprise,76,long,,,DurationFirst
Object,presurprise,69,short,,,DurationFirst
Object,presurprise,21,long,,,DurationFirst
Object,presurprise,108,long,,,DurationFirst
Object,presurprise,43,short,,,DurationFirst
Object,presurprise,77,short,,,DurationFirst
Object,presurprise,62,long,,,DurationFirst
Object,presurprise,18,short,,,DurationFirst
Object,presurprise,31,long,,,DurationFirst
Object,presurprise,117,long,,,DurationFirst
Object,presurprise,116,short,,,DurationFirst
Object,presurprise,44,short,,,DurationFirst
Object,presurprise,97,short,,,DurationFirst
Object,presurprise,15,long,,,DurationFirst
Object,presurprise,19,long,,,DurationFirst
Object,presurprise,103,short,,,DurationFirst
Object,presurprise,119,short,,,DurationFirst
Object,presurprise,84,short,,,DurationFirst
Object,presurprise,115,long,,,DurationFirst
Object,presurprise,30,short,,,DurationFirst
Object,presurprise,88,long,,,DurationFirst
Object,presurprise,10,short,,,DurationFirst
Object,presurprise,99,long,,,DurationFirst
Object,presurprise,107,long,,,DurationFirst
Object,presurprise,6,short,,,DurationFirst
Object,presurprise,93,short,,,DurationFirst
Object,presurprise,55,short,,,DurationFirst
Object,presurprise,60,long,,,DurationFirst
Object,presurprise,120,long,,,DurationFirst
Object,presurprise,74,long,,,DurationFirst
Object,presurprise,38,long,,,DurationFirst
Object,presurprise,47,long,,,DurationFirst
Object,presurprise,16,long,,,DurationFirst
Object,surprise,97,short,97.0,61.0,DurationFirst
Object,postsurprise,74,short,74.0,92.0,DurationFirst
Object,postsurprise,54,long,54.0,36.0,DurationFirst
Object,postsurprise,81,short,81.0,63.0,DurationFirst
Object,postsurprise,50,short,14.0,50.0,DurationFirst
Object,presurprise,51,short,,,DurationFirst
Object,presurprise,37,long,,,DurationFirst
Object,presurprise,17,long,,,DurationFirst
Object,presurprise,94,short,,,DurationFirst
Object,presurprise,98,short,,,DurationFirst
Object,presurprise,46,long,,,DurationFirst
Object,presurprise,48,short,,,DurationFirst
Object,presurprise,8,long,,,DurationFirst
Object,presurprise,77,short,,,DurationFirst
Object,presurprise,116,short,,,DurationFirst
Object,presurprise,118,short,,,DurationFirst
Object,presurprise,7,long,,,DurationFirst
Object,presurprise,72,short,,,DurationFirst
Object,presurprise,64,long,,,DurationFirst
Object,presurprise,120,long,,,DurationFirst
Object,presurprise,32,long,,,DurationFirst
Object,presurprise,78,long,,,DurationFirst
Object,presurprise,89,long,,,DurationFirst
Object,presurprise,83,short,,,DurationFirst
Object,presurprise,45,short,,,DurationFirst
Object,presurprise,85,short,,,DurationFirst
Object,presurprise,20,long,,,DurationFirst
Object,presurprise,40,long,,,DurationFirst
Object,presurprise,117,short,,,DurationFirst
Object,presurprise,70,long,,,DurationFirst
Object,presurprise,55,short,,,DurationFirst
Object,presurprise,61,long,,,DurationFirst
Object,presurprise,31,short,,,DurationFirst
Object,presurprise,119,long,,,DurationFirst
Object,presurprise,34,long,,,DurationFirst
Object,presurprise,115,long,,,DurationFirst
Object,presurprise,6,short,,,DurationFirst
Object,presurprise,93,long,,,DurationFirst
Object,presurprise,29,short,,,DurationFirst
Object,presurprise,87,long,,,DurationFirst
Object,presurprise,99,long,,,DurationFirst
Object,presurprise,68,short,,,DurationFirst
Object,presurprise,18,short,,,DurationFirst
Object,presurprise,23,short,,,DurationFirst
Object,presurprise,92,long,,,DurationFirst
Object,presurprise,3,short,,,DurationFirst
Object,presurprise,102,short,,,DurationFirst
Object,surprise,101,short,101.0,65.0,DurationFirst
Object,postsurprise,87,long,69.0,87.0,DurationFirst
Object,postsurprise,27,short,27.0,45.0,DurationFirst
Object,postsurprise,61,short,79.0,61.0,DurationFirst
Object,postsurprise,36,long,36.0,54.0,DurationFirst
Object,presurprise,5,short,,,DurationFirst
