category,orientation,task,stimulusFile,duration,trialType,targetCate,probeOrder,firstPostCategory,correctProbeLocation,orientationProbeLeftFile,orientationProbeRightFile,subjectID,stimIndex,probeLeftIndex,probeRightIndex
Face,Right,nonTarget,nonTargetFace3Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,39,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,78,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,277,95,,
Object,Center,Target,TargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,115,,
Face,Center,nonTarget,nonTargetFace9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,277,9,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,surprise,Object,OrientationFirst,Object,right,nonTargetObject17Center.png,nonTargetObject17Left.png,277,107,71.0,107.0
Object,Left,nonTarget,nonTargetObject11Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject11Center.png,nonTargetObject11Left.png,277,83,65.0,83.0
Face,Right,nonTarget,nonTargetFace5Right.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace5Right.png,nonTargetFace5Left.png,277,41,41.0,23.0
Object,Center,nonTarget,nonTargetObject4Center.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject4Left.png,nonTargetObject4Center.png,277,58,76.0,58.0
Face,Right,nonTarget,nonTargetFace12Right.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace12Center.png,nonTargetFace12Right.png,277,48,12.0,48.0
Face,Left,nonTarget,nonTargetFace15Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,33,,
Object,Right,nonTarget,nonTargetObject1Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,91,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,117,,
Object,Left,Target,TargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,118,,
Object,Center,nonTarget,nonTargetObject9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,63,,
Object,Left,nonTarget,nonTargetObject16Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,88,,
Object,Right,nonTarget,nonTargetObject4Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,94,,
Object,Center,nonTarget,nonTargetObject3Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,57,,
Face,Right,nonTarget,nonTargetFace4Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,40,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,13,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,54,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,119,,
Object,Left,nonTarget,nonTargetObject13Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,85,,
Object,Center,nonTarget,nonTargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,56,,
Face,Center,nonTarget,nonTargetFace2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,2,,
Face,Left,nonTarget,nonTargetFace8Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,26,,
Object,Right,nonTarget,nonTargetObject10Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,100,,
Face,Center,nonTarget,nonTargetFace9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,9,,
Object,Right,nonTarget,nonTargetObject12Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,102,,
Object,Center,nonTarget,nonTargetObject7Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,61,,
Object,Right,nonTarget,nonTargetObject18Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,108,,
Object,Right,Target,TargetObject2Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,120,,
Face,Left,nonTarget,nonTargetFace17Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,35,,
Face,Left,nonTarget,nonTargetFace7Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,25,,
Object,Left,nonTarget,nonTargetObject8Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,80,,
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,29,,
Face,Center,nonTarget,nonTargetFace1Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,1,,
Face,Right,nonTarget,nonTargetFace6Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,42,,
Object,Right,nonTarget,nonTargetObject15Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,105,,
Face,Right,nonTarget,nonTargetFace10Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,46,,
Object,Center,Target,TargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,115,,
Object,Center,nonTarget,nonTargetObject14Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,68,,
Face,Left,nonTarget,nonTargetFace14Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,32,,
Face,Center,nonTarget,nonTargetFace5Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,5,,
Face,Center,nonTarget,nonTargetFace16Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,16,,
Object,Center,nonTarget,nonTargetObject11Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,65,,
Face,Right,nonTarget,nonTargetFace3Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,39,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,78,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,89,,
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,116,,
Object,Left,nonTarget,nonTargetObject5Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,278,77,,
Face,Right,nonTarget,nonTargetFace12Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,278,48,,
Object,Center,nonTarget,nonTargetObject16Center.png,long,surprise,Object,OrientationFirst,Object,right,nonTargetObject16Right.png,nonTargetObject16Center.png,278,106,88.0,106.0
Object,Left,nonTarget,nonTargetObject6Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject6Center.png,nonTargetObject6Left.png,278,78,60.0,78.0
Face,Right,nonTarget,nonTargetFace4Right.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace4Right.png,nonTargetFace4Left.png,278,40,40.0,22.0
Object,Center,nonTarget,nonTargetObject1Center.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject1Center.png,nonTargetObject1Left.png,278,55,55.0,73.0
Face,Right,nonTarget,nonTargetFace14Right.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace14Right.png,nonTargetFace14Left.png,278,50,50.0,32.0
Object,Right,nonTarget,nonTargetObject7Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,97,,
Object,Center,nonTarget,nonTargetObject4Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,58,,
Object,Center,nonTarget,nonTargetObject8Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,62,,
Object,Center,nonTarget,nonTargetObject5Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,59,,
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,29,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,116,,
Object,Left,nonTarget,nonTargetObject16Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,88,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,1,,
Object,Center,nonTarget,nonTargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,56,,
Face,Center,nonTarget,nonTargetFace18Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,18,,
Object,Left,nonTarget,nonTargetObject11Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,83,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,120,,
Face,Right,nonTarget,nonTargetFace7Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,43,,
Object,Left,nonTarget,nonTargetObject3Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,75,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,89,,
Face,Center,nonTarget,nonTargetFace3Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,3,,
Object,Right,nonTarget,nonTargetObject14Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,104,,
Face,Right,nonTarget,nonTargetFace10Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,46,,
Object,Left,nonTarget,nonTargetObject10Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,82,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,118,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,50,,
Face,Center,nonTarget,nonTargetFace2Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,2,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,55,,
Object,Center,nonTarget,nonTargetObject13Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,67,,
Object,Right,nonTarget,nonTargetObject9Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,99,,
Face,Left,nonTarget,nonTargetFace9Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,27,,
Face,Left,nonTarget,nonTargetFace5Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,23,,
Face,Right,nonTarget,nonTargetFace12Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,48,,
Object,Right,nonTarget,nonTargetObject18Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,108,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,117,,
Face,Right,nonTarget,nonTargetFace16Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,52,,
Face,Left,nonTarget,nonTargetFace8Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,26,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,119,,
Face,Center,nonTarget,nonTargetFace6Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,6,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,78,,
Face,Left,nonTarget,nonTargetFace4Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,22,,
Face,Left,nonTarget,nonTargetFace13Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,31,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,17,,
Face,Right,nonTarget,nonTargetFace15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,51,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,115,,
Object,Right,nonTarget,nonTargetObject15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,279,105,,
Object,Right,nonTarget,nonTargetObject12Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,279,102,,
Object,Center,nonTarget,nonTargetObject8Center.png,long,surprise,Object,OrientationFirst,Object,right,nonTargetObject8Left.png,nonTargetObject8Center.png,279,98,80.0,98.0
Object,Left,nonTarget,nonTargetObject12Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject12Left.png,nonTargetObject12Center.png,279,84,84.0,66.0
Face,Left,nonTarget,nonTargetFace15Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace15Left.png,nonTargetFace15Right.png,279,33,33.0,51.0
Object,Right,nonTarget,nonTargetObject14Right.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject14Right.png,nonTargetObject14Left.png,279,104,104.0,86.0
Face,Right,nonTarget,nonTargetFace9Right.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace9Right.png,nonTargetFace9Center.png,279,45,45.0,9.0
Object,Left,nonTarget,nonTargetObject4Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,76,,
Face,Left,nonTarget,nonTargetFace7Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,25,,
Face,Left,nonTarget,nonTargetFace3Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,21,,
Object,Right,nonTarget,nonTargetObject10Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,100,,
Face,Left,nonTarget,nonTargetFace2Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,20,,
Object,Center,nonTarget,nonTargetObject2Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,56,,
Object,Left,nonTarget,nonTargetObject15Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,87,,
Face,Left,nonTarget,nonTargetFace6Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,24,,
Object,Center,Target,TargetObject1Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,115,,
Face,Right,nonTarget,nonTargetFace13Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,49,,
Object,Center,nonTarget,nonTargetObject14Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,68,,
Face,Right,nonTarget,nonTargetFace11Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,47,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,118,,
Face,Right,nonTarget,nonTargetFace4Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,40,,
Face,Center,nonTarget,nonTargetFace9Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,9,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,119,,
Object,Right,nonTarget,nonTargetObject16Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,106,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,17,,
Face,Right,nonTarget,nonTargetFace15Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,51,,
Object,Right,nonTarget,nonTargetObject6Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,96,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,54,,
Object,Left,nonTarget,nonTargetObject1Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,73,,
Object,Right,nonTarget,nonTargetObject7Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,97,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,117,,
Object,Center,nonTarget,nonTargetObject13Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,67,,
Object,Left,nonTarget,nonTargetObject8Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,80,,
Face,Left,nonTarget,nonTargetFace1Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,19,,
Object,Right,nonTarget,nonTargetObject12Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,102,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,116,,
Face,Center,nonTarget,nonTargetFace14Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,14,,
Face,Right,nonTarget,nonTargetFace8Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,44,,
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,30,,
Object,Right,Target,TargetObject2Right.png,short,presurprise,Object,DurationFirst,Face,left,,,280,120,,
Object,Left,nonTarget,nonTargetObject3Left.png,long,presurprise,Object,DurationFirst,Face,left,,,280,75,,
Object,Center,nonTarget,nonTargetObject9Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,63,,
Object,Center,nonTarget,nonTargetObject17Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,71,,
Object,Center,nonTarget,nonTargetObject5Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,59,,
Face,Center,nonTarget,nonTargetFace5Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,5,,
Object,Left,nonTarget,nonTargetObject11Left.png,short,presurprise,Object,DurationFirst,Face,left,,,280,83,,
Face,Center,nonTarget,nonTargetFace16Center.png,short,presurprise,Object,DurationFirst,Face,left,,,280,16,,
Face,Center,nonTarget,nonTargetFace10Center.png,long,presurprise,Object,DurationFirst,Face,left,,,280,10,,
Object,Right,nonTarget,nonTargetObject18Right.png,long,presurprise,Object,DurationFirst,Face,left,,,280,108,,
