targetCate,category,duration,orientation,task,stimulusFile,subjectID,stimIndex
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,287,45
Object,Face,long,Right,nonTarget,nonTargetFace11Right-Practice.png,287,47
Object,Object,long,Center,nonTarget,nonTargetObject11Center-Practice.png,287,65
Object,Face,short,Left,nonTarget,nonTargetFace12Left-Practice.png,287,30
Object,Object,short,Left,nonTarget,nonTargetObject9Left-Practice.png,287,81
Object,Object,short,Right,Target,targetObject1Right-Practice.png,287,119
Object,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,287,39
Object,Object,short,Left,nonTarget,nonTargetObject9Left-Practice.png,288,81
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,288,60
Object,Object,long,Right,nonTarget,nonTargetObject13Right-Practice.png,288,103
Object,Object,long,Right,Target,targetObject2Right-Practice.png,288,120
Object,Face,short,Left,nonTarget,nonTargetFace4Left-Practice.png,288,22
Object,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,288,16
Object,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,288,55
Object,Face,long,Center,nonTarget,nonTargetFace13Center-Practice.png,288,13
Object,Face,short,Right,nonTarget,nonTargetFace11Right-Practice.png,288,47
Object,Object,short,Right,nonTarget,nonTargetObject15Right-Practice.png,288,105
Object,Face,short,Right,nonTarget,nonTargetFace6Right-Practice.png,288,42
Object,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,288,108
Object,Face,long,Right,nonTarget,nonTargetFace4Right-Practice.png,288,40
Object,Object,short,Center,Target,targetObject1Center-Practice.png,288,115
Object,Object,short,Center,nonTarget,nonTargetObject12Center-Practice.png,289,66
Object,Face,long,Left,nonTarget,nonTargetFace1Left-Practice.png,289,19
Object,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,289,28
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,289,37
Object,Object,short,Left,Target,targetObject1Left-Practice.png,289,117
Object,Object,short,Center,nonTarget,nonTargetObject3Center-Practice.png,289,57
Object,Object,long,Right,nonTarget,nonTargetObject10Right-Practice.png,289,100
Object,Object,long,Center,nonTarget,nonTargetObject14Center-Practice.png,289,68
Object,Face,long,Left,nonTarget,nonTargetFace16Left-Practice.png,289,34
Object,Object,long,Right,Target,targetObject2Right-Practice.png,289,120
Object,Object,short,Right,nonTarget,nonTargetObject15Right-Practice.png,289,105
Object,Object,long,Center,nonTarget,nonTargetObject17Center-Practice.png,289,71
Object,Face,long,Left,nonTarget,nonTargetFace8Left-Practice.png,289,26
Object,Face,short,Right,nonTarget,nonTargetFace5Right-Practice.png,289,41
Object,Face,short,Right,nonTarget,nonTargetFace8Right-Practice.png,290,44
Object,Face,long,Left,nonTarget,nonTargetFace4Left-Practice.png,290,22
Object,Object,short,Center,nonTarget,nonTargetObject15Center-Practice.png,290,69
Object,Object,short,Center,Target,targetObject1Center-Practice.png,290,115
Object,Object,short,Left,nonTarget,nonTargetObject16Left-Practice.png,290,88
Object,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,290,101
Object,Object,long,Right,nonTarget,nonTargetObject6Right-Practice.png,290,96
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,290,45
Object,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,290,28
Object,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,290,10
Object,Object,short,Left,nonTarget,nonTargetObject5Left-Practice.png,290,77
Object,Object,short,Center,nonTarget,nonTargetObject16Center-Practice.png,290,70
Object,Object,short,Right,Target,targetObject2Right-Practice.png,290,120
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,290,42
Object,Face,long,Left,nonTarget,nonTargetFace4Left-Practice.png,291,22
Object,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,291,76
Object,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,291,31
Object,Object,long,Left,nonTarget,nonTargetObject11Left-Practice.png,291,83
Object,Face,long,Right,nonTarget,nonTargetFace15Right-Practice.png,291,51
Object,Face,short,Center,nonTarget,nonTargetFace14Center-Practice.png,291,14
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,291,42
Object,Object,long,Right,nonTarget,nonTargetObject6Right-Practice.png,291,96
Object,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,291,82
Object,Object,long,Center,Target,targetObject2Center-Practice.png,291,116
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,291,45
Object,Object,long,Left,Target,targetObject1Left-Practice.png,291,117
Object,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,291,80
Object,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,291,64
Object,Object,short,Center,nonTarget,nonTargetObject14Center-Practice.png,292,68
Object,Face,short,Left,nonTarget,nonTargetFace8Left-Practice.png,292,26
Object,Object,short,Center,nonTarget,nonTargetObject5Center-Practice.png,292,59
Object,Object,long,Left,Target,targetObject2Left-Practice.png,292,118
Object,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,292,16
Object,Face,long,Right,nonTarget,nonTargetFace7Right-Practice.png,292,43
Object,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,292,94
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,292,60
Object,Face,short,Left,nonTarget,nonTargetFace3Left-Practice.png,292,21
Object,Face,long,Left,nonTarget,nonTargetFace9Left-Practice.png,292,27
Object,Object,long,Left,nonTarget,nonTargetObject2Left-Practice.png,292,74
Object,Object,long,Left,Target,targetObject1Left-Practice.png,292,117
Object,Face,long,Left,nonTarget,nonTargetFace2Left-Practice.png,292,20
Object,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,292,89
Object,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,293,82
Object,Object,short,Right,nonTarget,nonTargetObject6Right-Practice.png,293,96
Object,Object,short,Left,Target,targetObject1Left-Practice.png,293,117
Object,Object,short,Right,nonTarget,nonTargetObject18Right-Practice.png,293,108
Object,Object,long,Center,nonTarget,nonTargetObject17Center-Practice.png,293,71
Object,Object,long,Left,nonTarget,nonTargetObject11Left-Practice.png,293,83
Object,Object,short,Right,Target,targetObject2Right-Practice.png,293,120
Object,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,293,53
Object,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,293,20
Object,Face,short,Right,nonTarget,nonTargetFace16Right-Practice.png,293,52
Object,Object,short,Right,nonTarget,nonTargetObject5Right-Practice.png,293,95
Object,Face,long,Left,nonTarget,nonTargetFace11Left-Practice.png,293,29
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,293,37
Object,Face,long,Left,nonTarget,nonTargetFace14Left-Practice.png,293,32
Object,Face,long,Center,nonTarget,nonTargetFace6Center-Practice.png,294,6
Object,Object,short,Right,Target,targetObject2Right-Practice.png,294,120
Object,Object,long,Right,nonTarget,nonTargetObject9Right-Practice.png,294,99
Object,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,294,10
Object,Object,short,Right,Target,targetObject1Right-Practice.png,294,119
Object,Face,long,Center,nonTarget,nonTargetFace11Center-Practice.png,294,11
Object,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,294,97
Object,Face,long,Right,nonTarget,nonTargetFace2Right-Practice.png,294,38
Object,Object,short,Center,nonTarget,nonTargetObject14Center-Practice.png,294,68
Object,Face,long,Center,nonTarget,nonTargetFace15Center-Practice.png,294,15
Object,Object,short,Left,nonTarget,nonTargetObject13Left-Practice.png,294,85
Object,Object,long,Right,nonTarget,nonTargetObject8Right-Practice.png,294,98
Object,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,294,57
Object,Face,short,Right,nonTarget,nonTargetFace13Right-Practice.png,294,49
Object,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,295,16
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,295,60
Object,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,295,82
Object,Object,short,Center,nonTarget,nonTargetObject17Center-Practice.png,295,71
Object,Object,long,Left,Target,targetObject2Left-Practice.png,295,118
Object,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,295,92
Object,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,295,39
Object,Object,long,Right,Target,targetObject1Right-Practice.png,295,119
Object,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,295,97
Object,Face,long,Left,nonTarget,nonTargetFace6Left-Practice.png,295,24
Object,Object,long,Right,nonTarget,nonTargetObject9Right-Practice.png,295,99
Object,Face,short,Center,nonTarget,nonTargetFace12Center-Practice.png,295,12
Object,Face,long,Left,nonTarget,nonTargetFace7Left-Practice.png,295,25
Object,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,295,53
Object,Face,short,Left,nonTarget,nonTargetFace11Left-Practice.png,296,29
Object,Face,short,Left,nonTarget,nonTargetFace10Left-Practice.png,296,28
Object,Object,short,Left,nonTarget,nonTargetObject1Left-Practice.png,296,73
Object,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,296,55
Object,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,296,39
Object,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,296,81
Object,Face,short,Right,nonTarget,nonTargetFace10Right-Practice.png,296,46
Object,Object,long,Center,Target,targetObject1Center-Practice.png,296,115
Object,Object,short,Left,nonTarget,nonTargetObject10Left-Practice.png,296,82
Object,Object,long,Center,nonTarget,nonTargetObject2Center-Practice.png,296,56
Object,Object,long,Left,nonTarget,nonTargetObject15Left-Practice.png,296,87
Object,Object,short,Right,Target,targetObject2Right-Practice.png,296,120
Object,Face,long,Center,nonTarget,nonTargetFace9Center-Practice.png,296,9
Object,Face,long,Center,nonTarget,nonTargetFace13Center-Practice.png,296,13
Object,Face,long,Left,nonTarget,nonTargetFace16Left-Practice.png,297,34
Object,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,297,108
Object,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,297,97
Object,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,297,89
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,297,42
Object,Face,long,Center,nonTarget,nonTargetFace1Center-Practice.png,297,1
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,297,60
Object,Face,short,Center,nonTarget,nonTargetFace8Center-Practice.png,297,8
Object,Object,short,Center,nonTarget,nonTargetObject7Center-Practice.png,297,61
Object,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,297,18
Object,Object,short,Left,Target,targetObject2Left-Practice.png,297,118
Object,Object,long,Center,nonTarget,nonTargetObject16Center-Practice.png,297,70
Object,Face,long,Center,nonTarget,nonTargetFace14Center-Practice.png,297,14
Object,Object,short,Right,Target,targetObject1Right-Practice.png,297,119
Object,Object,short,Left,Target,targetObject1Left-Practice.png,298,117
Object,Face,short,Center,nonTarget,nonTargetFace15Center-Practice.png,298,15
Object,Object,short,Center,nonTarget,nonTargetObject14Center-Practice.png,298,68
Object,Face,long,Right,nonTarget,nonTargetFace7Right-Practice.png,298,43
Object,Object,short,Center,nonTarget,nonTargetObject2Center-Practice.png,298,56
Object,Object,short,Right,Target,targetObject2Right-Practice.png,298,120
Object,Object,short,Right,nonTarget,nonTargetObject14Right-Practice.png,298,104
Object,Face,long,Center,nonTarget,nonTargetFace6Center-Practice.png,298,6
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,298,37
Object,Face,short,Left,nonTarget,nonTargetFace1Left-Practice.png,298,19
Object,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,298,97
Object,Object,short,Right,nonTarget,nonTargetObject15Right-Practice.png,298,105
Object,Face,short,Right,nonTarget,nonTargetFace4Right-Practice.png,298,40
Object,Object,short,Center,nonTarget,nonTargetObject5Center-Practice.png,298,59
Object,Object,short,Right,nonTarget,nonTargetObject17Right-Practice.png,299,107
Object,Object,short,Right,Target,targetObject2Right-Practice.png,299,120
Object,Face,long,Center,nonTarget,nonTargetFace1Center-Practice.png,299,1
Object,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,299,31
Object,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,299,76
Object,Face,long,Left,nonTarget,nonTargetFace11Left-Practice.png,299,29
Object,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,299,39
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,299,42
Object,Object,long,Center,nonTarget,nonTargetObject17Center-Practice.png,299,71
Object,Object,long,Left,nonTarget,nonTargetObject12Left-Practice.png,299,84
Object,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,299,28
Object,Object,short,Right,nonTarget,nonTargetObject3Right-Practice.png,299,93
Object,Object,long,Left,nonTarget,nonTargetObject15Left-Practice.png,299,87
Object,Object,short,Left,Target,targetObject1Left-Practice.png,299,117
Object,Object,short,Center,Target,targetObject1Center-Practice.png,300,115
Object,Object,long,Left,nonTarget,nonTargetObject3Left-Practice.png,300,75
Object,Face,short,Center,nonTarget,nonTargetFace14Center-Practice.png,300,14
Object,Face,long,Right,nonTarget,nonTargetFace12Right-Practice.png,300,48
Object,Object,short,Right,nonTarget,nonTargetObject5Right-Practice.png,300,95
Object,Object,short,Right,nonTarget,nonTargetObject10Right-Practice.png,300,100
Object,Face,short,Left,nonTarget,nonTargetFace3Left-Practice.png,300,21
Object,Object,short,Right,nonTarget,nonTargetObject7Right-Practice.png,300,97
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,300,37
Object,Face,long,Right,nonTarget,nonTargetFace7Right-Practice.png,300,43
Object,Object,short,Right,nonTarget,nonTargetObject17Right-Practice.png,300,107
Object,Face,long,Right,nonTarget,nonTargetFace4Right-Practice.png,300,40
Object,Object,short,Left,Target,targetObject2Left-Practice.png,300,118
Object,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,300,78
Object,Face,short,Center,nonTarget,nonTargetFace13Center-Practice.png,301,13
Object,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,301,51
Object,Object,long,Center,nonTarget,nonTargetObject17Center-Practice.png,301,71
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,301,45
Object,Object,short,Right,Target,targetObject1Right-Practice.png,301,119
Object,Object,short,Center,nonTarget,nonTargetObject6Center-Practice.png,301,60
Object,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,301,28
Object,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,301,16
Object,Object,long,Right,nonTarget,nonTargetObject15Right-Practice.png,301,105
Object,Face,short,Left,nonTarget,nonTargetFace18Left-Practice.png,301,36
Object,Object,short,Right,nonTarget,nonTargetObject7Right-Practice.png,301,97
Object,Object,short,Right,nonTarget,nonTargetObject3Right-Practice.png,301,93
Object,Object,short,Center,nonTarget,nonTargetObject14Center-Practice.png,301,68
Object,Object,long,Right,Target,targetObject2Right-Practice.png,301,120
Object,Object,long,Left,nonTarget,nonTargetObject6Left-Practice.png,302,78
Object,Face,short,Right,nonTarget,nonTargetFace4Right-Practice.png,302,40
Object,Face,short,Center,nonTarget,nonTargetFace13Center-Practice.png,302,13
Object,Object,short,Center,Target,targetObject2Center-Practice.png,302,116
Object,Object,long,Right,nonTarget,nonTargetObject3Right-Practice.png,302,93
Object,Face,long,Right,nonTarget,nonTargetFace1Right-Practice.png,302,37
Object,Object,short,Center,nonTarget,nonTargetObject16Center-Practice.png,302,70
Object,Object,short,Left,Target,targetObject1Left-Practice.png,302,117
Object,Object,long,Left,nonTarget,nonTargetObject13Left-Practice.png,302,85
Object,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,302,18
Object,Object,short,Right,nonTarget,nonTargetObject9Right-Practice.png,302,99
Object,Face,long,Center,nonTarget,nonTargetFace6Center-Practice.png,302,6
Object,Object,long,Left,nonTarget,nonTargetObject4Left-Practice.png,302,76
Object,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,302,48
Object,Face,short,Left,nonTarget,nonTargetFace10Left-Practice.png,303,28
Object,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,303,76
Object,Object,long,Left,nonTarget,nonTargetObject17Left-Practice.png,303,89
Object,Object,short,Center,nonTarget,nonTargetObject17Center-Practice.png,303,71
Object,Object,long,Center,nonTarget,nonTargetObject15Center-Practice.png,303,69
